0.008608213
0.03001056
0.072792294
0.144733228
0.253773627
0.4079835
0.615542148
0.884723503
1.223885066
1.641459251
2.145946416
2.745909128
3.449967354
4.266794372
5.20511324
6.273693731
7.481349631
8.836936344
10.34934876
12.02751933
13.88041633
15.91704231
18.14643261
20.57765409
23.21980389
26.08200833
29.17342186
32.50322612
36.08062901
